time,open,high,low,close,volume
1.58E+09,135.37,135.94,135.2,135.93,1675.21456
1.58E+09,135.9,135.93,134.33,134.68,5653.45632
1.58E+09,134.67,135.02,134.57,134.95,1916.08569
1.58E+09,134.97,135.08,134.68,135.04,1378.78645
1.58E+09,135.03,135.06,134.34,134.57,3057.4472
1.58E+09,134.56,135,134.21,134.84,3029.32529
1.58E+09,134.82,135.43,134.82,135.26,2239.03606
1.58E+09,135.26,135.48,135,135.37,1310.23902
1.58E+09,135.37,135.54,135.07,135.38,1742.16888
1.58E+09,135.38,135.38,134.86,135.13,1431.76328
1.58E+09,135.13,135.53,134.93,135.49,1371.9673
1.58E+09,135.5,135.74,135.28,135.65,1402.72024
1.58E+09,135.69,135.98,135.4,135.57,2136.03499
1.58E+09,135.54,136,135.39,135.81,2395.07123
