time,open,high,low,close,volume
1.58E+09,7350,7355.16,7304.36,7318.3,646.403339
1.58E+09,7318.15,7335.27,7302.1,7324.94,700.842825
1.58E+09,7324.94,7339.26,7323.44,7324.5,384.600059
1.58E+09,7324.5,7339.27,7320.1,7332.96,266.485165
1.58E+09,7333.2,7339,7328.5,7336.45,168.526606
1.58E+09,7336.75,7339.58,7321.11,7321.58,164.667961
1.58E+09,7322.01,7333.6,7317.05,7325.84,225.007977
1.58E+09,7326.74,7330.17,7317.42,7319.85,155.466557
1.58E+09,7319.49,7322,7305,7312.89,586.280172
1.58E+09,7312.79,7326.49,7303.12,7324.12,345.154222
1.58E+09,7324.6,7326.47,7305.3,7311.96,273.539676
1.58E+09,7311.88,7311.88,7291,7305.04,504.221121
1.58E+09,7306.17,7315.95,7296.28,7303.88,426.213307
1.58E+09,7303.72,7317.55,7296.44,7308.05,268.984823
1.58E+09,7308.04,7312.71,7299.01,7311.8,217.963908
1.58E+09,7311.4,7323.45,7308.22,7323.12,199.439222
1.58E+09,7323.36,7323.74,7314.88,7316.72,187.84374
1.58E+09,7315.51,7318.2,7305,7309.72,158.313923
1.58E+09,7309.92,7332,7309.54,7327.11,300.36468
1.58E+09,7327.12,7331.37,7317.1,7326.89,227.529507
1.58E+09,7326.82,7327,7314.42,7318.99,183.84249
1.58E+09,7318.98,7323,7301.18,7318.06,261.98583
1.58E+09,7317.71,7323.26,7303.93,7308.94,173.728123
1.58E+09,7308.81,7313,7297.91,7299.62,353.930737
1.58E+09,7299.62,7311.99,7298,7307.11,253.773252
1.58E+09,7308,7317.79,7305,7315.52,246.875553
1.58E+09,7314.85,7327.61,7312.12,7326.66,235.282737
1.58E+09,7326.66,7347.34,7325,7332.64,430.361463
1.58E+09,7332.64,7352,7332.64,7351.99,325.464543
1.58E+09,7351.36,7356.58,7336.62,7337.51,442.839933
1.58E+09,7337.66,7354.8,7334.01,7351.31,247.648823
1.58E+09,7351.31,7404,7311.39,7311.39,1915.515231
1.58E+09,7311.39,7327.2,7272.21,7306.92,1504.020482
1.58E+09,7306.6,7308.59,7288,7294.56,492.66093
1.58E+09,7294.57,7330,7283.01,7317.9,554.518754
1.58E+09,7317.9,7353.84,7313.45,7339.57,519.079504
1.58E+09,7339.35,7352.28,7332.51,7334.83,400.670213
1.58E+09,7334.89,7352.64,7310.67,7322.06,506.111686
1.58E+09,7322.05,7345.72,7321.48,7337.49,337.098685
1.58E+09,7337.51,7346.29,7332.31,7338.13,265.667998
1.58E+09,7338.18,7350,7336.23,7341.06,324.985692
1.58E+09,7340.9,7350,7337.66,7344.96,186.438167
1.58E+09,7345.1,7353.35,7330.72,7350.22,162.505361
1.58E+09,7350.82,7367.31,7349.13,7354.37,345.825378
1.58E+09,7354.4,7362.93,7340.33,7350.68,174.238608
1.58E+09,7350.72,7352.53,7342.99,7346.2,126.721709
1.58E+09,7346.22,7356.21,7342.67,7344.2,122.872826
1.58E+09,7345.05,7357.79,7344.31,7356.06,112.714101
1.58E+09,7356.11,7359.7,7343.2,7350.24,112.617473
1.58E+09,7350.05,7354.72,7345.64,7348.72,98.864665
1.58E+09,7349.23,7350.57,7328.9,7335.9,152.908412
1.58E+09,7335.88,7352,7329.98,7349.27,115.793549
1.58E+09,7349.26,7363,7349.26,7354.11,161.226482
1.58E+09,7354.19,7383.39,7354.11,7372,402.848435
1.58E+09,7372,7393,7366.11,7380.73,466.168728
1.58E+09,7380.74,7383,7359.31,7373.18,315.245288
1.58E+09,7373.26,7386.52,7364.43,7373.48,248.092989
1.58E+09,7373.43,7405,7373.43,7393.93,842.12575
1.58E+09,7393.89,7472.14,7393.89,7460.6,2839.866099
1.58E+09,7460.24,7473.33,7430,7452.88,1505.832059
1.58E+09,7452.86,7481.87,7445.07,7459.18,1207.031832
1.58E+09,7459.91,7482.87,7444.7,7449.53,835.372876
1.58E+09,7449.53,7456.57,7432.79,7448.93,549.501637
1.58E+09,7448.71,7462.15,7441.12,7456.54,313.072853
1.58E+09,7456.97,7461,7442.05,7443.79,340.068424
1.58E+09,7443.92,7459.99,7443.91,7447.47,418.461309
1.58E+09,7446.77,7452.56,7439.33,7452.46,237.009911
1.58E+09,7451.8,7466.24,7451.8,7466.24,254.075544
1.58E+09,7466.3,7478,7462.25,7475.99,536.676112
1.58E+09,7476,7495,7454.01,7466.43,1017.249567
1.58E+09,7466.13,7466.13,7444,7455.25,367.032529
1.58E+09,7455.23,7461.1,7445.78,7452.79,250.846042
